Directory,Paths,Emotions,Age,Sex,Question,Colors,Type
111,G:\Baza_danych\nagrania\output\112\music\003.wav,fear,18,female,no,"(118, 118, 118)",music
111,G:\Baza_danych\nagrania\output\112\music\003.wav,fear,18,female,no,"(255, 246, 203)",music
111,G:\Baza_danych\nagrania\output\112\music\003.wav,fear,18,female,no,"(82, 26, 99)",music
111,G:\Baza_danych\nagrania\output\112\music\004.wav,sad,18,female,no,"(130, 213, 228)",music
111,G:\Baza_danych\nagrania\output\112\music\005.wav,fear,18,female,no,"(149, 47, 180)",music
111,G:\Baza_danych\nagrania\output\112\music\005.wav,fear,18,female,no,"(28, 111, 126)",music
111,G:\Baza_danych\nagrania\output\113\speech\001.wav,neutral,26,female,no,"(107, 184, 52)",speech
111,G:\Baza_danych\nagrania\output\113\speech\001.wav,neutral,26,female,no,"(46, 186, 210)",speech
111,G:\Baza_danych\nagrania\output\113\speech\002.wav,angry,26,female,no,"(251, 136, 2)",speech
111,G:\Baza_danych\nagrania\output\113\speech\002.wav,angry,26,female,no,"(251, 136, 2)",speech
111,G:\Baza_danych\nagrania\output\113\speech\002.wav,angry,26,female,no,"(251, 136, 2)",speech
111,G:\Baza_danych\nagrania\output\113\speech\003.wav,fear,26,female,no,"(149, 47, 180)",speech
111,G:\Baza_danych\nagrania\output\113\speech\003.wav,fear,26,female,no,"(46, 91, 210)",speech
111,G:\Baza_danych\nagrania\output\113\speech\004.wav,neutral,26,female,no,"(118, 118, 118)",speech
111,G:\Baza_danych\nagrania\output\113\speech\005.wav,disgust,26,female,no,"(253, 212, 1)",speech
111,G:\Baza_danych\nagrania\output\113\speech\006.wav,disgust,26,female,no,"(46, 91, 210)",speech
111,G:\Baza_danych\nagrania\output\113\music\001.wav,happy,26,female,no,"(107, 184, 52)",music
111,G:\Baza_danych\nagrania\output\113\music\001.wav,happy,26,female,no,"(253, 212, 1)",music
111,G:\Baza_danych\nagrania\output\113\music\002.wav,happy,26,female,no,"(253, 212, 1)",music
111,G:\Baza_danych\nagrania\output\113\music\002.wav,happy,26,female,no,"(253, 212, 1)",music
111,G:\Baza_danych\nagrania\output\113\music\003.wav,neutral,26,female,no,"(46, 91, 210)",music
111,G:\Baza_danych\nagrania\output\113\music\003.wav,neutral,26,female,no,"(46, 186, 210)",music
111,G:\Baza_danych\nagrania\output\113\music\004.wav,neutral,26,female,no,"(46, 91, 210)",music
111,G:\Baza_danych\nagrania\output\113\music\004.wav,neutral,26,female,no,"(46, 91, 210)",music
111,G:\Baza_danych\nagrania\output\113\music\005.wav,fear,26,female,no,"(149, 47, 180)",music
114,G:\Baza_danych\nagrania\output\114\speech\001.wav,neutral,18,female,no,"(254, 183, 101)",speech
114,G:\Baza_danych\nagrania\output\114\speech\001.wav,neutral,18,female,no,"(107, 184, 52)",speech
114,G:\Baza_danych\nagrania\output\114\speech\002.wav,angry,18,female,no,"(250, 101, 113)",speech
114,G:\Baza_danych\nagrania\output\114\speech\002.wav,angry,18,female,no,"(149, 47, 180)",speech
114,G:\Baza_danych\nagrania\output\114\speech\003.wav,neutral,18,female,no,"(150, 81, 1)",speech
114,G:\Baza_danych\nagrania\output\114\speech\003.wav,neutral,18,female,no,"(118, 118, 118)",speech
114,G:\Baza_danych\nagrania\output\114\speech\003.wav,neutral,18,female,no,"(0, 0, 0)",speech
114,G:\Baza_danych\nagrania\output\114\speech\004.wav,sad,18,female,no,"(46, 91, 210)",speech
114,G:\Baza_danych\nagrania\output\114\speech\005.wav,fear,18,female,no,"(130, 213, 228)",speech
114,G:\Baza_danych\nagrania\output\114\speech\005.wav,fear,18,female,no,"(82, 26, 99)",speech
114,G:\Baza_danych\nagrania\output\114\speech\006.wav,fear,18,female,no,"(28, 111, 126)",speech
114,G:\Baza_danych\nagrania\output\114\speech\006.wav,fear,18,female,no,"(151, 127, 1)",speech
114,G:\Baza_danych\nagrania\output\114\speech\006.wav,fear,18,female,no,"(61, 105, 30)",speech
114,G:\Baza_danych\nagrania\output\114\music\001.wav,happy,18,female,no,"(255, 230, 202)",music
114,G:\Baza_danych\nagrania\output\114\music\001.wav,happy,18,female,no,"(254, 183, 101)",music
114,G:\Baza_danych\nagrania\output\114\music\002.wav,happy,18,female,no,"(136, 0, 10)",music
114,G:\Baza_danych\nagrania\output\114\music\002.wav,happy,18,female,no,"(46, 91, 210)",music
114,G:\Baza_danych\nagrania\output\114\music\002.wav,happy,18,female,no,"(238, 0, 18)",music
114,G:\Baza_danych\nagrania\output\114\music\003.wav,angry,18,female,no,"(0, 0, 0)",music
114,G:\Baza_danych\nagrania\output\114\music\004.wav,sad,18,female,no,"(130, 157, 228)",music
114,G:\Baza_danych\nagrania\output\114\music\004.wav,sad,18,female,no,"(255, 233, 123)",music
114,G:\Baza_danych\nagrania\output\114\music\004.wav,sad,18,female,no,"(130, 213, 228)",music
114,G:\Baza_danych\nagrania\output\114\music\005.wav,happy,18,female,no,"(151, 127, 1)",music
114,G:\Baza_danych\nagrania\output\114\music\005.wav,happy,18,female,no,"(251, 136, 2)",music
114,G:\Baza_danych\nagrania\output\114\music\005.wav,happy,18,female,no,"(150, 81, 1)",music
115,G:\Baza_danych\nagrania\output\115\speech\001.wav,disgust,26,man,no,"(149, 47, 180)",speech
115,G:\Baza_danych\nagrania\output\115\speech\001.wav,disgust,26,man,no,"(61, 105, 30)",speech
115,G:\Baza_danych\nagrania\output\115\speech\002.wav,angry,26,man,no,"(238, 0, 18)",speech
115,G:\Baza_danych\nagrania\output\115\speech\002.wav,angry,26,man,no,"(150, 81, 1)",speech
115,G:\Baza_danych\nagrania\output\115\speech\003.wav,fear,26,man,no,"(228, 192, 239)",speech
115,G:\Baza_danych\nagrania\output\115\speech\003.wav,fear,26,man,no,"(130, 213, 228)",speech
115,G:\Baza_danych\nagrania\output\115\speech\004.wav,neutral,26,man,no,"(183, 183, 183)",speech
115,G:\Baza_danych\nagrania\output\115\speech\004.wav,neutral,26,man,no,"(247, 247, 247)",speech
115,G:\Baza_danych\nagrania\output\115\speech\005.wav,neutral,26,man,no,"(247, 247, 247)",speech
115,G:\Baza_danych\nagrania\output\115\speech\005.wav,neutral,26,man,no,"(228, 192, 239)",speech
115,G:\Baza_danych\nagrania\output\115\speech\006.wav,neutral,26,man,no,"(183, 183, 183)",speech
115,G:\Baza_danych\nagrania\output\115\speech\006.wav,neutral,26,man,no,"(161, 217, 121)",speech
115,G:\Baza_danych\nagrania\output\115\music\001.wav,happy,26,man,no,"(136, 0, 10)",music
115,G:\Baza_danych\nagrania\output\115\music\001.wav,happy,26,man,no,"(61, 105, 30)",music
115,G:\Baza_danych\nagrania\output\115\music\001.wav,happy,26,man,no,"(253, 212, 1)",music
115,G:\Baza_danych\nagrania\output\115\music\002.wav,happy,26,man,no,"(46, 91, 210)",music
115,G:\Baza_danych\nagrania\output\115\music\002.wav,happy,26,man,no,"(161, 217, 121)",music
115,G:\Baza_danych\nagrania\output\115\music\003.wav,happy,26,man,no,"(214, 244, 246)",music
115,G:\Baza_danych\nagrania\output\115\music\003.wav,happy,26,man,no,"(228, 192, 239)",music
115,G:\Baza_danych\nagrania\output\115\music\003.wav,happy,26,man,no,"(217, 240, 201)",music
115,G:\Baza_danych\nagrania\output\115\music\004.wav,sad,26,man,no,"(130, 157, 228)",music
115,G:\Baza_danych\nagrania\output\115\music\004.wav,sad,26,man,no,"(118, 118, 118)",music
115,G:\Baza_danych\nagrania\output\115\music\004.wav,sad,26,man,no,"(130, 213, 228)",music
115,G:\Baza_danych\nagrania\output\115\music\005.wav,fear,26,man,no,"(82, 26, 99)",music
115,G:\Baza_danych\nagrania\output\115\music\005.wav,fear,26,man,no,"(28, 55, 126)",music
115,G:\Baza_danych\nagrania\output\115\music\005.wav,fear,26,man,no,"(0, 0, 0)",music
116,G:\Baza_danych\nagrania\output\116\speech\001.wav,happy,18,female,no,"(253, 212, 1)",speech
116,G:\Baza_danych\nagrania\output\116\speech\001.wav,happy,18,female,no,"(251, 136, 2)",speech
116,G:\Baza_danych\nagrania\output\116\speech\002.wav,angry,18,female,no,"(136, 0, 10)",speech
116,G:\Baza_danych\nagrania\output\116\speech\003.wav,neutral,18,female,no,"(28, 55, 126)",speech
116,G:\Baza_danych\nagrania\output\116\speech\003.wav,neutral,18,female,no,"(82, 26, 99)",speech
116,G:\Baza_danych\nagrania\output\116\speech\003.wav,neutral,18,female,no,"(214, 244, 246)",speech
116,G:\Baza_danych\nagrania\output\116\speech\004.wav,sad,18,female,no,"(130, 157, 228)",speech
116,G:\Baza_danych\nagrania\output\116\speech\004.wav,sad,18,female,no,"(130, 157, 228)",speech
116,G:\Baza_danych\nagrania\output\116\speech\005.wav,neutral,18,female,no,"(214, 244, 246)",speech
116,G:\Baza_danych\nagrania\output\116\speech\006.wav,neutral,18,female,no,"(253, 212, 1)",speech
116,G:\Baza_danych\nagrania\output\116\speech\006.wav,neutral,18,female,no,"(255, 233, 123)",speech
116,G:\Baza_danych\nagrania\output\116\music\001.wav,happy,18,female,no,"(161, 217, 121)",music
116,G:\Baza_danych\nagrania\output\116\music\002.wav,fear,18,female,no,"(214, 244, 246)",music
116,G:\Baza_danych\nagrania\output\116\music\002.wav,fear,18,female,no,"(183, 183, 183)",music
116,G:\Baza_danych\nagrania\output\116\music\002.wav,fear,18,female,no,"(228, 192, 239)",music
116,G:\Baza_danych\nagrania\output\116\music\003.wav,happy,18,female,no,"(254, 183, 101)",music
116,G:\Baza_danych\nagrania\output\116\music\003.wav,happy,18,female,no,"(151, 127, 1)",music
116,G:\Baza_danych\nagrania\output\116\music\004.wav,sad,18,female,no,"(118, 118, 118)",music
116,G:\Baza_danych\nagrania\output\116\music\004.wav,sad,18,female,no,"(82, 26, 99)",music
116,G:\Baza_danych\nagrania\output\116\music\004.wav,sad,18,female,no,"(28, 111, 126)",music
116,G:\Baza_danych\nagrania\output\116\music\005.wav,fear,18,female,no,"(238, 0, 18)",music
116,G:\Baza_danych\nagrania\output\116\music\005.wav,fear,18,female,no,"(238, 0, 18)",music
117,G:\Baza_danych\nagrania\output\117\speech\001.wav,neutral,18,female,no,"(118, 118, 118)",speech
117,G:\Baza_danych\nagrania\output\117\speech\001.wav,neutral,18,female,no,"(118, 118, 118)",speech
117,G:\Baza_danych\nagrania\output\117\speech\001.wav,neutral,18,female,no,"(118, 118, 118)",speech
117,G:\Baza_danych\nagrania\output\117\speech\002.wav,disgust,18,female,no,"(118, 118, 118)",speech
117,G:\Baza_danych\nagrania\output\117\speech\002.wav,disgust,18,female,no,"(118, 118, 118)",speech
117,G:\Baza_danych\nagrania\output\117\speech\002.wav,disgust,18,female,no,"(118, 118, 118)",speech
117,G:\Baza_danych\nagrania\output\117\speech\003.wav,sad,18,female,no,"(46, 186, 210)",speech
117,G:\Baza_danych\nagrania\output\117\speech\004.wav,sad,18,female,no,"(46, 91, 210)",speech
117,G:\Baza_danych\nagrania\output\117\speech\004.wav,sad,18,female,no,"(46, 91, 210)",speech
117,G:\Baza_danych\nagrania\output\117\speech\004.wav,sad,18,female,no,"(46, 91, 210)",speech
117,G:\Baza_danych\nagrania\output\117\speech\005.wav,fear,18,female,no,"(107, 184, 52)",speech
117,G:\Baza_danych\nagrania\output\117\speech\005.wav,fear,18,female,no,"(107, 184, 52)",speech
117,G:\Baza_danych\nagrania\output\117\speech\005.wav,fear,18,female,no,"(107, 184, 52)",speech
117,G:\Baza_danych\nagrania\output\117\speech\006.wav,fear,18,female,no,"(118, 118, 118)",speech
117,G:\Baza_danych\nagrania\output\117\music\001.wav,neutral,18,female,no,"(118, 118, 118)",music
117,G:\Baza_danych\nagrania\output\117\music\002.wav,sad,18,female,no,"(46, 186, 210)",music
117,G:\Baza_danych\nagrania\output\117\music\003.wav,sad,18,female,no,"(46, 186, 210)",music
117,G:\Baza_danych\nagrania\output\117\music\004.wav,neutral,18,female,no,"(118, 118, 118)",music
117,G:\Baza_danych\nagrania\output\117\music\005.wav,disgust,18,female,no,"(251, 136, 2)",music
118,G:\Baza_danych\nagrania\output\118\speech\001.wav,happy,18,female,no,"(251, 136, 2)",speech
118,G:\Baza_danych\nagrania\output\118\speech\002.wav,angry,18,female,no,"(238, 0, 18)",speech
118,G:\Baza_danych\nagrania\output\118\speech\003.wav,disgust,18,female,no,"(107, 184, 52)",speech
118,G:\Baza_danych\nagrania\output\118\speech\004.wav,neutral,18,female,no,"(118, 118, 118)",speech
118,G:\Baza_danych\nagrania\output\118\speech\005.wav,fear,18,female,no,"(0, 0, 0)",speech
118,G:\Baza_danych\nagrania\output\118\speech\006.wav,fear,18,female,no,"(118, 118, 118)",speech
118,G:\Baza_danych\nagrania\output\118\music\001.wav,happy,18,female,no,"(251, 136, 2)",music
118,G:\Baza_danych\nagrania\output\118\music\002.wav,happy,18,female,no,"(251, 136, 2)",music
118,G:\Baza_danych\nagrania\output\118\music\003.wav,neutral,18,female,no,"(118, 118, 118)",music
118,G:\Baza_danych\nagrania\output\118\music\004.wav,sad,18,female,no,"(46, 91, 210)",music
118,G:\Baza_danych\nagrania\output\118\music\005.wav,angry,18,female,no,"(238, 0, 18)",music
120,G:\Baza_danych\nagrania\output\120\speech\001.wav,neutral,36,man,no,"(253, 212, 1)",speech
120,G:\Baza_danych\nagrania\output\120\speech\002.wav,angry,36,man,no,"(238, 0, 18)",speech
120,G:\Baza_danych\nagrania\output\120\speech\003.wav,fear,36,man,no,"(46, 91, 210)",speech
120,G:\Baza_danych\nagrania\output\120\speech\004.wav,disgust,36,man,no,"(118, 118, 118)",speech
120,G:\Baza_danych\nagrania\output\120\speech\005.wav,sad,36,man,no,"(46, 91, 210)",speech
120,G:\Baza_danych\nagrania\output\120\speech\006.wav,sad,36,man,no,"(46, 186, 210)",speech
120,G:\Baza_danych\nagrania\output\120\music\001.wav,happy,36,man,no,"(253, 212, 1)",music
120,G:\Baza_danych\nagrania\output\120\music\002.wav,happy,36,man,no,"(251, 136, 2)",music
120,G:\Baza_danych\nagrania\output\120\music\003.wav,sad,36,man,no,"(118, 118, 118)",music
120,G:\Baza_danych\nagrania\output\120\music\004.wav,neutral,36,man,no,"(107, 184, 52)",music
120,G:\Baza_danych\nagrania\output\120\music\005.wav,fear,36,man,no,"(82, 26, 99)",music
121,G:\Baza_danych\nagrania\output\121\speech\001.wav,angry,26,female,no,"(255, 187, 192)",speech
121,G:\Baza_danych\nagrania\output\121\speech\001.wav,angry,26,female,no,"(254, 183, 101)",speech
121,G:\Baza_danych\nagrania\output\121\speech\002.wav,angry,26,female,no,"(238, 0, 18)",speech
121,G:\Baza_danych\nagrania\output\121\speech\002.wav,angry,26,female,no,"(136, 0, 10)",speech
121,G:\Baza_danych\nagrania\output\121\speech\003.wav,neutral,26,female,no,"(247, 247, 247)",speech
121,G:\Baza_danych\nagrania\output\121\speech\003.wav,neutral,26,female,no,"(183, 183, 183)",speech
121,G:\Baza_danych\nagrania\output\121\speech\004.wav,neutral,26,female,no,"(247, 247, 247)",speech
121,G:\Baza_danych\nagrania\output\121\speech\004.wav,neutral,26,female,no,"(183, 183, 183)",speech
121,G:\Baza_danych\nagrania\output\121\speech\005.wav,angry,26,female,no,"(255, 187, 192)",speech
121,G:\Baza_danych\nagrania\output\121\speech\006.wav,angry,26,female,no,"(247, 247, 247)",speech
121,G:\Baza_danych\nagrania\output\121\music\001.wav,happy,26,female,no,"(161, 217, 121)",music
121,G:\Baza_danych\nagrania\output\121\music\002.wav,happy,26,female,no,"(255, 233, 123)",music
121,G:\Baza_danych\nagrania\output\121\music\003.wav,happy,26,female,no,"(253, 212, 1)",music
121,G:\Baza_danych\nagrania\output\121\music\004.wav,sad,26,female,no,"(214, 223, 246)",music
121,G:\Baza_danych\nagrania\output\121\music\004.wav,sad,26,female,no,"(130, 213, 228)",music
121,G:\Baza_danych\nagrania\output\121\music\005.wav,neutral,26,female,no,"(183, 183, 183)",music
122,G:\Baza_danych\nagrania\output\122\speech\001.wav,happy,36,man,no,"(253, 212, 1)",speech
122,G:\Baza_danych\nagrania\output\122\speech\001.wav,happy,36,man,no,"(107, 184, 52)",speech
122,G:\Baza_danych\nagrania\output\122\speech\001.wav,happy,36,man,no,"(238, 0, 18)",speech
122,G:\Baza_danych\nagrania\output\122\speech\002.wav,angry,36,man,no,"(82, 26, 99)",speech
122,G:\Baza_danych\nagrania\output\122\speech\002.wav,angry,36,man,no,"(28, 111, 126)",speech
122,G:\Baza_danych\nagrania\output\122\speech\002.wav,angry,36,man,no,"(136, 0, 10)",speech
122,G:\Baza_danych\nagrania\output\122\speech\003.wav,neutral,36,man,no,"(255, 230, 202)",speech
122,G:\Baza_danych\nagrania\output\122\speech\003.wav,neutral,36,man,no,"(255, 246, 203)",speech
122,G:\Baza_danych\nagrania\output\122\speech\003.wav,neutral,36,man,no,"(183, 183, 183)",speech
122,G:\Baza_danych\nagrania\output\122\speech\004.wav,neutral,36,man,no,"(214, 223, 246)",speech
122,G:\Baza_danych\nagrania\output\122\speech\004.wav,neutral,36,man,no,"(217, 240, 201)",speech
122,G:\Baza_danych\nagrania\output\122\speech\004.wav,neutral,36,man,no,"(130, 213, 228)",speech
122,G:\Baza_danych\nagrania\output\122\speech\005.wav,fear,36,man,no,"(28, 55, 126)",speech
122,G:\Baza_danych\nagrania\output\122\speech\005.wav,fear,36,man,no,"(151, 127, 1)",speech
122,G:\Baza_danych\nagrania\output\122\speech\005.wav,fear,36,man,no,"(82, 26, 99)",speech
122,G:\Baza_danych\nagrania\output\122\speech\006.wav,fear,36,man,no,"(251, 136, 2)",speech
122,G:\Baza_danych\nagrania\output\122\speech\006.wav,fear,36,man,no,"(28, 55, 126)",speech
122,G:\Baza_danych\nagrania\output\122\speech\006.wav,fear,36,man,no,"(28, 111, 126)",speech
122,G:\Baza_danych\nagrania\output\122\music\001.wav,angry,36,man,no,"(136, 0, 10)",music
122,G:\Baza_danych\nagrania\output\122\music\001.wav,angry,36,man,no,"(0, 0, 0)",music
122,G:\Baza_danych\nagrania\output\122\music\001.wav,angry,36,man,no,"(82, 26, 99)",music
122,G:\Baza_danych\nagrania\output\122\music\002.wav,disgust,36,man,no,"(254, 183, 101)",music
122,G:\Baza_danych\nagrania\output\122\music\002.wav,disgust,36,man,no,"(183, 183, 183)",music
122,G:\Baza_danych\nagrania\output\122\music\002.wav,disgust,36,man,no,"(255, 187, 192)",music
122,G:\Baza_danych\nagrania\output\122\music\003.wav,neutral,36,man,no,"(255, 233, 123)",music
122,G:\Baza_danych\nagrania\output\122\music\003.wav,neutral,36,man,no,"(161, 217, 121)",music
122,G:\Baza_danych\nagrania\output\122\music\003.wav,neutral,36,man,no,"(206, 129, 230)",music
122,G:\Baza_danych\nagrania\output\122\music\004.wav,happy,36,man,no,"(253, 212, 1)",music
122,G:\Baza_danych\nagrania\output\122\music\004.wav,happy,36,man,no,"(161, 217, 121)",music
122,G:\Baza_danych\nagrania\output\122\music\004.wav,happy,36,man,no,"(238, 0, 18)",music
122,G:\Baza_danych\nagrania\output\122\music\005.wav,fear,36,man,no,"(28, 55, 126)",music
122,G:\Baza_danych\nagrania\output\122\music\005.wav,fear,36,man,no,"(150, 81, 1)",music
122,G:\Baza_danych\nagrania\output\122\music\005.wav,fear,36,man,no,"(82, 26, 99)",music
123,G:\Baza_danych\nagrania\output\123\speech\001.wav,neutral,26,man,no,"(46, 186, 210)",speech
123,G:\Baza_danych\nagrania\output\123\speech\002.wav,angry,26,man,no,"(238, 0, 18)",speech
123,G:\Baza_danych\nagrania\output\123\speech\003.wav,sad,26,man,no,"(46, 186, 210)",speech
123,G:\Baza_danych\nagrania\output\123\speech\004.wav,fear,26,man,no,"(253, 212, 1)",speech
123,G:\Baza_danych\nagrania\output\123\speech\005.wav,neutral,26,man,no,"(118, 118, 118)",speech
123,G:\Baza_danych\nagrania\output\123\speech\006.wav,neutral,26,man,no,"(149, 47, 180)",speech
123,G:\Baza_danych\nagrania\output\123\music\001.wav,happy,26,man,no,"(251, 136, 2)",music
123,G:\Baza_danych\nagrania\output\123\music\002.wav,angry,26,man,no,"(238, 0, 18)",music
123,G:\Baza_danych\nagrania\output\123\music\003.wav,happy,26,man,no,"(61, 105, 30)",music
123,G:\Baza_danych\nagrania\output\123\music\004.wav,fear,26,man,no,"(107, 184, 52)",music
123,G:\Baza_danych\nagrania\output\123\music\005.wav,happy,26,man,no,"(254, 183, 101)",music
124,G:\Baza_danych\nagrania\output\124\speech\001.wav,happy,18,female,no,"(206, 129, 230)",speech
124,G:\Baza_danych\nagrania\output\124\speech\001.wav,happy,18,female,no,"(161, 217, 121)",speech
124,G:\Baza_danych\nagrania\output\124\speech\001.wav,happy,18,female,no,"(255, 233, 123)",speech
124,G:\Baza_danych\nagrania\output\124\speech\002.wav,neutral,18,female,no,"(130, 157, 228)",speech
124,G:\Baza_danych\nagrania\output\124\speech\002.wav,neutral,18,female,no,"(254, 183, 101)",speech
124,G:\Baza_danych\nagrania\output\124\speech\002.wav,neutral,18,female,no,"(46, 186, 210)",speech
124,G:\Baza_danych\nagrania\output\124\speech\003.wav,neutral,18,female,no,"(255, 246, 203)",speech
124,G:\Baza_danych\nagrania\output\124\speech\003.wav,neutral,18,female,no,"(217, 240, 201)",speech
124,G:\Baza_danych\nagrania\output\124\speech\003.wav,neutral,18,female,no,"(214, 244, 246)",speech
124,G:\Baza_danych\nagrania\output\124\speech\004.wav,sad,18,female,no,"(28, 111, 126)",speech
124,G:\Baza_danych\nagrania\output\124\speech\004.wav,sad,18,female,no,"(183, 183, 183)",speech
124,G:\Baza_danych\nagrania\output\124\speech\004.wav,sad,18,female,no,"(130, 157, 228)",speech
124,G:\Baza_danych\nagrania\output\124\speech\005.wav,happy,18,female,no,"(206, 129, 230)",speech
124,G:\Baza_danych\nagrania\output\124\speech\005.wav,happy,18,female,no,"(107, 184, 52)",speech
124,G:\Baza_danych\nagrania\output\124\speech\005.wav,happy,18,female,no,"(251, 136, 2)",speech
124,G:\Baza_danych\nagrania\output\124\speech\006.wav,happy,18,female,no,"(107, 184, 52)",speech
124,G:\Baza_danych\nagrania\output\124\speech\006.wav,happy,18,female,no,"(150, 81, 1)",speech
124,G:\Baza_danych\nagrania\output\124\speech\006.wav,happy,18,female,no,"(61, 105, 30)",speech
124,G:\Baza_danych\nagrania\output\124\music\001.wav,happy,18,female,no,"(253, 212, 1)",music
124,G:\Baza_danych\nagrania\output\124\music\001.wav,happy,18,female,no,"(255, 233, 123)",music
124,G:\Baza_danych\nagrania\output\124\music\001.wav,happy,18,female,no,"(161, 217, 121)",music
124,G:\Baza_danych\nagrania\output\124\music\002.wav,neutral,18,female,no,"(130, 213, 228)",music
124,G:\Baza_danych\nagrania\output\124\music\002.wav,neutral,18,female,no,"(214, 223, 246)",music
124,G:\Baza_danych\nagrania\output\124\music\002.wav,neutral,18,female,no,"(214, 244, 246)",music
124,G:\Baza_danych\nagrania\output\124\music\003.wav,angry,18,female,no,"(238, 0, 18)",music
124,G:\Baza_danych\nagrania\output\124\music\003.wav,angry,18,female,no,"(150, 81, 1)",music
124,G:\Baza_danych\nagrania\output\124\music\003.wav,angry,18,female,no,"(251, 136, 2)",music
124,G:\Baza_danych\nagrania\output\124\music\004.wav,sad,18,female,no,"(214, 244, 246)",music
124,G:\Baza_danych\nagrania\output\124\music\004.wav,sad,18,female,no,"(228, 192, 239)",music
124,G:\Baza_danych\nagrania\output\124\music\004.wav,sad,18,female,no,"(217, 240, 201)",music
124,G:\Baza_danych\nagrania\output\124\music\005.wav,fear,18,female,no,"(217, 240, 201)",music
124,G:\Baza_danych\nagrania\output\124\music\005.wav,fear,18,female,no,"(130, 157, 228)",music
124,G:\Baza_danych\nagrania\output\124\music\005.wav,fear,18,female,no,"(255, 233, 123)",music
125,G:\Baza_danych\nagrania\output\125\speech\001.wav,neutral,18,female,no,"(247, 247, 247)",speech
125,G:\Baza_danych\nagrania\output\125\speech\001.wav,neutral,18,female,no,"(0, 0, 0)",speech
125,G:\Baza_danych\nagrania\output\125\speech\001.wav,neutral,18,female,no,"(118, 118, 118)",speech
125,G:\Baza_danych\nagrania\output\125\speech\002.wav,neutral,18,female,no,"(118, 118, 118)",speech
125,G:\Baza_danych\nagrania\output\125\speech\003.wav,neutral,18,female,no,"(118, 118, 118)",speech
125,G:\Baza_danych\nagrania\output\125\speech\004.wav,neutral,18,female,no,"(118, 118, 118)",speech
125,G:\Baza_danych\nagrania\output\125\speech\005.wav,neutral,18,female,no,"(118, 118, 118)",speech
125,G:\Baza_danych\nagrania\output\125\speech\006.wav,neutral,18,female,no,"(136, 0, 10)",speech
125,G:\Baza_danych\nagrania\output\125\music\001.wav,happy,18,female,no,"(255, 233, 123)",music
125,G:\Baza_danych\nagrania\output\125\music\001.wav,happy,18,female,no,"(254, 183, 101)",music
125,G:\Baza_danych\nagrania\output\125\music\001.wav,happy,18,female,no,"(150, 81, 1)",music
125,G:\Baza_danych\nagrania\output\125\music\002.wav,angry,18,female,no,"(250, 101, 113)",music
125,G:\Baza_danych\nagrania\output\125\music\003.wav,neutral,18,female,no,"(118, 118, 118)",music
125,G:\Baza_danych\nagrania\output\125\music\004.wav,fear,18,female,no,"(46, 186, 210)",music
125,G:\Baza_danych\nagrania\output\125\music\005.wav,happy,18,female,no,"(214, 244, 246)",music
126,G:\Baza_danych\nagrania\output\126\speech\001.wav,angry,18,man,no,"(255, 187, 192)",speech
126,G:\Baza_danych\nagrania\output\126\speech\002.wav,neutral,18,man,no,"(46, 186, 210)",speech
126,G:\Baza_danych\nagrania\output\126\speech\002.wav,neutral,18,man,no,"(46, 91, 210)",speech
126,G:\Baza_danych\nagrania\output\126\speech\002.wav,neutral,18,man,no,"(107, 184, 52)",speech
126,G:\Baza_danych\nagrania\output\126\speech\003.wav,disgust,18,man,no,"(150, 81, 1)",speech
126,G:\Baza_danych\nagrania\output\126\speech\004.wav,fear,18,man,no,"(250, 101, 113)",speech
126,G:\Baza_danych\nagrania\output\126\speech\005.wav,angry,18,man,no,"(238, 0, 18)",speech
126,G:\Baza_danych\nagrania\output\126\speech\006.wav,angry,18,man,no,"(46, 186, 210)",speech
126,G:\Baza_danych\nagrania\output\126\music\001.wav,neutral,18,man,no,"(46, 186, 210)",music
126,G:\Baza_danych\nagrania\output\126\music\002.wav,sad,18,man,no,"(118, 118, 118)",music
126,G:\Baza_danych\nagrania\output\126\music\003.wav,disgust,18,man,no,"(238, 0, 18)",music
126,G:\Baza_danych\nagrania\output\126\music\004.wav,happy,18,man,no,"(214, 244, 246)",music
126,G:\Baza_danych\nagrania\output\126\music\004.wav,happy,18,man,no,"(107, 184, 52)",music
126,G:\Baza_danych\nagrania\output\126\music\004.wav,happy,18,man,no,"(130, 213, 228)",music
126,G:\Baza_danych\nagrania\output\126\music\005.wav,neutral,18,man,no,"(46, 186, 210)",music
127,G:\Baza_danych\nagrania\output\127\speech\001.wav,happy,18,female,no,"(161, 217, 121)",speech
127,G:\Baza_danych\nagrania\output\127\speech\002.wav,angry,18,female,no,"(238, 0, 18)",speech
127,G:\Baza_danych\nagrania\output\127\speech\003.wav,neutral,18,female,no,"(149, 47, 180)",speech
127,G:\Baza_danych\nagrania\output\127\speech\003.wav,neutral,18,female,no,"(253, 212, 1)",speech
127,G:\Baza_danych\nagrania\output\127\speech\004.wav,neutral,18,female,no,"(214, 223, 246)",speech
127,G:\Baza_danych\nagrania\output\127\speech\005.wav,neutral,18,female,no,"(214, 223, 246)",speech
127,G:\Baza_danych\nagrania\output\127\speech\006.wav,neutral,18,female,no,"(150, 81, 1)",speech
127,G:\Baza_danych\nagrania\output\127\music\001.wav,happy,18,female,no,"(255, 246, 203)",music
127,G:\Baza_danych\nagrania\output\127\music\002.wav,happy,18,female,no,"(150, 81, 1)",music
